,ns,ni,nr,cs,ci,cr,transfer,T,S,I,R,D,tau,Ur,Ui,Us,mus,lami,P,lams,R1,R2,R3,C,N,Neff,walras,pid,pr_treat,pr_vacc,mortality,ctax,kappa,pir,beta,pidbar,theta,A,eps,pi1,pi2,pi3
98,0.1663170103128657,0.16666666666666666,0.16666666666666666,6.619417010452054,5.306666666666667,6.633333333333333,0.0,0.00018054519145498544,0.4931611359765761,0.0006398503267477122,0.5011370235597092,0.005061990136966759,0.00036609776862782,1773.9947768166833,1755.717491010787,1773.942324077751,17.865824926586892,0.1884422110552764,0.9949380098630333,0.15079165641998474,0.0,0.0,-6.170841615471545e-12,6.592043607723886,0.16565056471919692,0.165629236374972,0.0,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
99,0.16635420516495286,0.16666666666666666,0.16666666666666666,6.620897365565123,5.306666666666667,6.633333333333333,0.0,0.0001612412829969171,0.49298059078512113,0.0005715648355785873,0.5013833659355071,0.005064478443793,0.0003270743027430839,1773.9947768166833,1755.717491010787,1773.9479322095367,17.87073659097348,0.1884422110552764,0.994935521556207,0.15078759069323072,0.0,0.0,-6.252998119293807e-12,6.592849992903615,0.165668549470322,0.16564949730913603,-8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
100,0.16638747454356098,0.16666666666666666,0.16666666666666666,6.622221486833727,5.306666666666667,6.633333333333333,0.0,0.00014399465489968853,0.4928193495021242,0.0005105309047393871,0.5016034183972049,0.00506670119593136,0.0002921854733284328,1773.9947768166833,1755.717491010787,1773.9529441140614,17.87512557956373,0.1884422110552764,0.9949332988040687,0.15078396121188173,0.0,0.0,-6.249084583132003e-12,6.593570778102996,0.16568462518684968,0.16566760749002504,0.0,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
101,0.16641722641765969,0.16666666666666666,0.16666666666666666,6.623405611422855,5.306666666666667,6.633333333333333,0.0,0.00012858741758406755,0.4926753548472245,0.0004559857633515362,0.5017999727955296,0.005068686593894236,0.00026099827466292014,1773.9947768166833,1755.717491010787,1773.9574226757145,17.879047122989377,0.1884422110552764,0.9949313134061057,0.15078072118862082,0.0,0.0,-6.176059663687283e-12,6.594214960566052,0.16569899250449155,0.1656837929790465,-8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
102,0.16644382764299331,0.16666666666666666,0.16666666666666666,6.624464340191134,5.306666666666667,6.633333333333333,0.0,0.00011482448099483795,0.49254676742964043,0.000407245384076673,0.5019755273144199,0.005070459871862825,0.00023312401702289207,1773.9947768166833,1755.717491010787,1773.9614242523069,17.882550698586687,0.1884422110552764,0.9949295401281372,0.15077782884662308,0.0,0.0,-6.048467282582237e-12,6.59479061007122,0.16571183138058865,0.16569825653445278,0.0,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
103,0.16646760784084297,0.16666666666666666,0.16666666666666666,6.62541079206555,5.306666666666667,6.633333333333333,0.0,0.00010253122573057572,0.4924319429486456,0.00036369666015280476,0.5021323167872894,0.0050720436039120124,0.00020821400235863339,1773.9947768166833,1755.717491010787,1773.9649993309374,17.885680612898636,0.1884422110552764,0.994927956396088,0.150775246885393,0.0,0.0,-5.878408870785279e-12,6.595304960801994,0.1657233031416532,0.16571117991964812,8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
104,0.16648886296646478,0.16666666666666666,0.16666666666666666,6.626256746065298,5.306666666666667,6.633333333333333,0.0,9.155140030133656e-05,0.49232941172291506,0.0003247902958239564,0.5022723400014483,0.005073457979812607,0.0001859555779553184,1773.9947768166833,1755.717491010787,1773.9681931223831,17.888476528657776,0.1884422110552764,0.9949265420201874,0.15077294200280073,0.0,0.0,-5.676376035879116e-12,6.595764494894771,0.16573355234557532,0.1657227260023812,0.0,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
105,0.16650785857966963,0.16666666666666666,0.16666666666666666,6.62701277147085,5.306666666666667,6.633333333333333,0.0,8.174522504235983e-05,0.49223786032261374,0.00029003435886042103,0.5023973842653405,0.005074721053185256,0.00016606854456254914,1773.9947768166833,1755.717491010787,1773.971046098837,17.890973940817684,0.1884422110552764,0.9949252789468147,0.15077088446763065,0.0,0.0,-5.450861984002131e-12,6.596175018250557,0.16574270847152375,0.16573304065956174,-8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
106,0.1665248328327104,0.16666666666666666,0.16666666666666666,6.627688346741874,5.306666666666667,6.633333333333333,0.0,7.298768433815537e-05,0.4921561150975714,0.0002589884443459505,0.5025090474935018,0.005075848964580824,0.00014830189466138267,1773.9947768166833,1755.717491010787,1773.9735944796544,17.89320460597919,0.1884422110552764,0.9949241510354192,0.15076904773746205,0.0,0.0,-5.209110920390003e-12,6.596541729194818,0.1657508874505272,0.16574225450238234,-8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
107,0.16653999919229165,0.16666666666666666,0.16666666666666666,6.628291967853207,5.306666666666667,6.633333333333333,0.0,6.516699000940674e-05,0.49208312741323323,0.0002312584003273473,0.5026087580445749,0.005076856141864392,0.00013243085645300314,1773.9947768166833,1755.717491010787,1773.9758706695436,17.89519692932168,0.1884422110552764,0.9949231438581356,0.15076740811718695,0.0,0.0,-4.957090293800093e-12,6.596869280555971,0.1657581930494239,0.16575048443607968,-8.881784197001252e-16,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.0,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055
