t,date,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_isolated,cum_doses,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_isolated,new_doses,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_isolated,n_vaccinated,n_imports,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection
0,2020-01-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,10.83762953016493,,0.0,0.0,0.0,1.229905386765798e-06,0.0,0.0
1,2020-01-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,11.822868578361742,,0.0,0.0,0.0,2.459810773531596e-06,0.0,0.0
2,2020-01-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,13.13857322397457,,0.0,0.0,0.0,3.6897162596384683e-06,0.0,0.0
3,2020-01-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,14.634318576609072,,0.0,0.0,0.0,4.919621547063192e-06,0.0,0.0
4,2020-01-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,16.520934063543084,,0.0,0.0,0.0,6.149526834487915e-06,0.0,0.0
5,2020-01-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,18.978753617705493,,0.0,0.0,0.0,7.3794325192769365e-06,0.0,0.0
6,2020-01-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,22.323581541152226,,0.0,0.0,0.0,8.60933780670166e-06,0.0,0.0
7,2020-01-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,27.171485464913506,,0.0,0.0,0.0,9.839243094126384e-06,0.0,0.0
8,2020-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299999.0,1.0,0.0,3.3333333333333333e-06,0.0,31.54884363810221,,0.0,0.0,0.0,1.1069148381551107e-05,0.0,0.0
9,2020-01-14,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299987.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299987.0,12.0,0.0,4.3333333333333334e-05,4.00017334084477e-05,28.845737202962237,0.8107144632819592,0.0,0.0,0.0,1.704497496287028e-05,0.0,0.0
10,2020-01-15,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299985.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299985.0,14.0,0.0,5e-05,6.6670000166675e-06,19.01310878329807,0.7678740744294464,0.0,0.0,0.0,2.60331392288208e-05,0.0,0.0
11,2020-01-16,16.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299984.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299984.0,13.0,0.0,5.333333333333333e-05,3.3335111205930984e-06,13.168980068630642,0.75,0.0,0.0,0.0,3.869155883789063e-05,0.0,0.0
12,2020-01-17,26.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299974.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299974.0,22.0,0.0,8.666666666666667e-05,3.333622247261429e-05,14.996254814995659,3.0,0.0,0.0,0.0,5.88269297281901e-05,0.0,0.0
13,2020-01-18,42.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299958.0,42.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299958.0,33.0,0.0,0.00014,5.33408010454797e-05,16.796525501069567,2.0196215290624857,0.0,0.0,0.0,9.416579564412435e-05,0.0,0.0
14,2020-01-19,64.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299936.0,64.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299936.0,52.0,0.0,0.00021333333333333333,7.33489811159714e-05,15.225789327470082,1.5,0.0,0.0,0.0,0.00015035040537516277,0.0,0.0
15,2020-01-20,82.0,0.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299919.0,81.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299918.0,67.0,0.0,0.00027,6.00162043751813e-05,13.427768979753766,1.8103782251098854,0.0,0.0,0.0,0.00022417348225911457,3.130116510874359e-06,1.1253529237365e-06
16,2020-01-21,105.0,0.0,22.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299896.0,104.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299895.0,83.0,0.0,0.00034666666666666667,7.669325366126924e-05,14.436483148544554,2.26941239209809,0.0,0.0,0.0,0.00032669578552246094,3.141704382869648e-06,1.1271818038949277e-06
17,2020-01-22,194.0,0.0,38.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299808.0,192.0,36.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299806.0,156.0,0.0,0.00064,0.0002968566549258192,17.33579658508301,1.875102143626094,0.0,0.0,0.0,0.0005279323323567708,6.140763161965879e-06,2.237493163192994e-06
18,2020-01-23,291.0,0.0,51.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299712.0,288.0,48.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299709.0,240.0,0.0,0.00096,0.00032364403160367285,18.852739940743138,1.6417455724103298,0.0,0.0,0.0,0.0008274545288085937,7.498740160372108e-06,3.2770803954917938e-06
19,2020-01-24,440.0,1.0,79.0,25.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,28.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299564.0,436.0,75.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299561.0,361.0,0.0,0.0014533333333333334,0.0004973895394640211,18.98732598771562,1.4512986297566428,0.0,0.0,0.0,0.0013161014811197917,1.0071682481793687e-05,4.3603640733635984e-06
20,2020-01-25,683.0,3.0,117.0,42.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,2.0,38.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299323.0,677.0,111.0,39.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,299320.0,566.0,0.0,0.002256666666666667,0.0008118320342907161,19.502353739804853,1.652138016348513,0.0,0.0,0.0,0.0020721063232421876,1.1910474313481245e-05,5.41833014722215e-06
21,2020-01-26,1061.0,3.0,177.0,64.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,60.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298948.0,1052.0,168.0,60.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,298942.0,884.0,0.0,0.0035066666666666666,0.0012644339483789823,20.20426805625872,1.6074296702392548,0.0,0.0,0.0,0.0032814383951822916,1.613621680007782e-05,6.593071248062188e-06
22,2020-01-27,1665.0,3.0,273.0,110.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,96.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298344.0,1656.0,264.0,106.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,298338.0,1392.0,0.0,0.00552,0.0020245086209208164,20.259119908687314,1.562543337437352,0.0,0.0,0.0,0.005202354329427083,1.6328689525835216e-05,6.604746431548847e-06
23,2020-01-28,2603.0,5.0,435.0,180.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,2.0,162.0,70.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297412.0,2588.0,420.0,174.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,297402.0,2168.0,0.0,0.008626666666666666,0.003153874087124931,19.527066584484125,1.5542287281281828,0.0,0.0,0.0,0.008251150716145834,3.168738112435676e-05,1.3114701687300112e-05
24,2020-01-29,3760.0,5.0,636.0,282.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,201.0,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296259.0,3741.0,617.0,274.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,296245.0,3124.0,0.0,0.01247,0.003905366588019267,18.74988907456579,1.6435582327549705,0.0,0.0,0.0,0.012648062337239583,3.844728053081781e-05,1.545637678646017e-05
25,2020-01-30,5847.0,8.0,1013.0,441.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0,3.0,377.0,159.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294187.0,5813.0,979.0,426.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,294161.0,4834.0,0.0,0.019376666666666667,0.007094127204805107,18.558419258553254,1.6554697918641912,0.0,0.0,0.0,0.01939830078125,7.53801068640314e-05,3.1679195672040805e-05
26,2020-01-31,9034.0,11.0,1591.0,695.0,4.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,3.0,578.0,254.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291013.0,8987.0,1544.0,674.0,4.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,290977.0,7443.0,0.0,0.029956666666666666,0.01095140079652799,18.3906027007177,1.6711326740094261,0.0,0.0,0.0,0.029715237630208332,9.986921213567257e-05,4.253823499311693e-05
27,2020-02-01,13575.0,20.0,2406.0,1083.0,10.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.0,9.0,815.0,388.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286496.0,13504.0,2335.0,1050.0,10.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,286445.0,11169.0,0.0,0.045013333333333336,0.015850134033284932,17.759333875642554,1.619741293709639,0.0,0.0,0.0,0.045337936197916665,0.0001515955664217472,6.543398194480687e-05
28,2020-02-02,20170.0,35.0,3657.0,1652.0,17.0,3.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6595.0,15.0,1251.0,569.0,7.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279949.0,20051.0,3538.0,1593.0,17.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,279865.0,16513.0,0.0,0.06683666666666667,0.02355786232492347,17.006689105966625,1.6793150929986256,0.0,0.0,0.0,0.06861109375,0.0002556176041252911,0.00010816872963914648
29,2020-02-03,30041.0,52.0,5664.0,2505.0,24.0,3.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9871.0,17.0,2007.0,853.0,7.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270151.0,29849.0,5472.0,2403.0,24.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,270011.0,24377.0,0.0,0.09949666666666666,0.0365388245832886,16.343450001250737,1.7306068010418973,0.0,0.0,0.0,0.10310829427083333,0.00040068913949653506,0.0001715993566904217
30,2020-02-04,44632.0,73.0,8640.0,3816.0,42.0,5.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14591.0,21.0,2976.0,1311.0,18.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255654.0,44346.0,8354.0,3656.0,42.0,5.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,255441.0,35992.0,0.0,0.14782,0.05707323178984096,15.553012661733936,1.7471050746581884,0.0,0.0,0.0,0.154060078125,0.0006042381282895803,0.00025602124514989555
31,2020-02-05,64916.0,111.0,13021.0,5800.0,60.0,9.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20284.0,38.0,4381.0,1984.0,18.0,4.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235501.0,64499.0,12604.0,5571.0,60.0,9.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,235195.0,51895.0,0.0,0.21499666666666667,0.08613126908165995,14.375637231522411,1.7789763887535284,0.0,0.0,0.0,0.22783348958333333,0.0008913712808862329,0.00037669006269425154
32,2020-02-06,91391.0,177.0,19170.0,8894.0,95.0,13.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26475.0,66.0,6149.0,3094.0,35.0,4.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209261.0,90739.0,18518.0,8536.0,95.0,13.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,208786.0,72221.0,0.0,0.3024633333333333,0.12651664667568252,12.731840408402372,1.8690199995484627,0.0,0.0,0.0,0.33154083333333334,0.0013906414387747645,0.0005917105590924621
33,2020-02-07,123976.0,312.0,28522.0,13162.0,153.0,24.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32585.0,135.0,9352.0,4268.0,58.0,11.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177049.0,122951.0,27497.0,12598.0,153.0,24.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,176336.0,95454.0,0.0,0.4098366666666667,0.18404509486074477,10.720893418508107,2.0354017415728314,0.0,0.0,0.0,0.47268026041666666,0.0021848210599273443,0.0009279957157559693
34,2020-02-08,162346.0,479.0,42016.0,19521.0,234.0,36.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38370.0,167.0,13494.0,6359.0,81.0,12.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139245.0,160755.0,40425.0,18666.0,234.0,36.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,138133.0,120330.0,0.0,0.53585,0.27555747064526553,8.490088045230989,2.2685582345425264,0.0,0.0,0.0,0.6573996875,0.0033047471661120653,0.001399575499817729
35,2020-02-09,201147.0,837.0,60353.0,28754.0,361.0,65.0,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38801.0,358.0,18337.0,9233.0,127.0,29.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101318.0,198682.0,57888.0,27425.0,361.0,65.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,99690.0,140794.0,0.0,0.6622733333333334,0.3829625535442863,6.205963459013809,2.635911513308016,0.0,0.0,0.0,0.8859011458333333,0.005159903783351183,0.002174234250560403
36,2020-02-10,235376.0,1419.0,84154.0,41133.0,544.0,104.0,3709.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34229.0,582.0,23801.0,12379.0,183.0,39.0,1244.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68333.0,231665.0,80443.0,39081.0,541.0,102.0,2290.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,299998.0,66043.0,151222.0,2.0,0.7722218148120987,0.5009146386079932,4.119913791661838,3.2435715912739167,0.0,0.0,0.0,1.152602267348449,0.007519706152379513,0.0031485457438975573
37,2020-02-11,261106.0,2340.0,113650.0,57039.0,821.0,151.0,5642.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25730.0,921.0,29496.0,15906.0,277.0,47.0,1933.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44536.0,255461.0,108005.0,53901.0,816.0,148.0,3302.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,299997.0,41234.0,147456.0,3.0,0.8515451821184878,0.5777348661756782,2.4876538463310256,4.375960525501395,0.0,0.0,0.0,1.4485279227792278,0.01108559500426054,0.00463163573294878
38,2020-02-12,278958.0,3796.0,147035.0,76496.0,1206.0,222.0,8472.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17852.0,1456.0,33385.0,19457.0,385.0,71.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29514.0,270483.0,138560.0,71776.0,1201.0,219.0,4676.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,299997.0,24838.0,131923.0,3.0,0.9016190161901619,0.6048654875652233,1.4033696993062783,6.358657471323829,0.0,0.0,0.0,1.763483468168015,0.01611047238111496,0.006727853789925575
39,2020-02-13,290739.0,5979.0,181640.0,98443.0,1777.0,341.0,12607.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11781.0,2183.0,34605.0,21947.0,571.0,119.0,4135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21868.0,278127.0,169028.0,91350.0,1767.0,336.0,6628.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,299995.0,15240.0,109099.0,5.0,0.9271054517575293,0.5387323943661971,0.7860993467872633,9.843895998090456,0.0,0.0,0.0,2.089890664844414,0.02319045551121235,0.009670311585068703
40,2020-02-14,299429.0,9354.0,214126.0,120618.0,2523.0,531.0,18620.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690.0,3375.0,32486.0,22175.0,746.0,190.0,6013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19191.0,280801.0,195498.0,109949.0,2507.0,523.0,9266.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,299992.0,9925.0,85303.0,8.0,0.9360282940878424,0.45281642436558805,0.4859519021125237,15.183850260411262,0.0,0.0,0.0,2.423096074228646,0.03347726911306381,0.013884984888136387
41,2020-02-15,307280.0,14093.0,241566.0,141808.0,3432.0,751.0,27215.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7851.0,4739.0,27440.0,21190.0,909.0,220.0,8595.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19935.0,280052.0,214338.0,126157.0,3405.0,737.0,13122.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,299987.0,6813.0,65714.0,13.0,0.9335471203752163,0.39382994732881865,0.3703093689924477,21.504460180967733,0.0,0.0,0.0,2.7603531569701354,0.047478556632995605,0.01962997019290924
42,2020-02-16,315372.0,20380.0,263383.0,160046.0,4560.0,985.0,39061.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092.0,6287.0,21817.0,18238.0,1128.0,234.0,11846.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23689.0,276294.0,224305.0,137398.0,4519.0,965.0,18681.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,299983.0,5008.0,51989.0,17.0,0.9210321918242034,0.3415931444974461,0.3523228174731911,25.568915048043376,0.0,0.0,0.0,3.1008573819183085,0.06665396690368652,0.027461262419819832
43,2020-02-17,324689.0,28471.0,279484.0,174655.0,5844.0,1311.0,54553.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9317.0,8091.0,16101.0,14609.0,1284.0,326.0,15492.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29864.0,270112.0,224907.0,142730.0,5790.0,1283.0,26082.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,299976.0,3782.0,45205.0,24.0,0.9004453689628503,0.3119809804446826,0.3845635312667232,25.675137503001935,0.0,0.0,0.0,3.4436744522895166,0.09151966124773026,0.03760465979576111
44,2020-02-18,335170.0,38163.0,291716.0,185420.0,7206.0,1725.0,74052.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10481.0,9692.0,12232.0,10765.0,1362.0,414.0,19499.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38882.0,261078.0,217624.0,141616.0,7119.0,1680.0,35889.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,299960.0,2993.0,43454.0,40.0,0.8703760501400186,0.2695591790545754,0.44200328633898583,23.93505848161587,0.0,0.0,0.0,3.788890185358048,0.12291932106018066,0.050210677087306976
45,2020-02-19,346634.0,49137.0,301870.0,193433.0,8602.0,2125.0,97124.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11464.0,10974.0,10154.0,8013.0,1396.0,400.0,23072.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50490.0,249450.0,204686.0,135386.0,8469.0,2055.0,47987.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,299940.0,2503.0,44764.0,60.0,0.8316663332666533,0.22705486234898,0.5120151760483285,22.0008137988658,0.0,0.0,0.0,4.13589926318597,0.16023331880569458,0.06502790004014969
46,2020-02-20,358806.0,60968.0,311218.0,199644.0,9941.0,2562.0,122864.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12172.0,11831.0,9348.0,6211.0,1339.0,437.0,25740.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64058.0,235855.0,188267.0,125216.0,9750.0,2459.0,61896.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,299913.0,2162.0,47588.0,87.0,0.7864113926371982,0.19001529863561148,0.5875237150382677,20.81230331194032,0.0,0.0,0.0,4.483258895079573,0.20146971940994263,0.08139287680387497
47,2020-02-21,371424.0,73318.0,320794.0,204929.0,11221.0,3009.0,150523.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12618.0,12350.0,9576.0,5285.0,1280.0,447.0,27659.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79099.0,220773.0,170143.0,112554.0,10932.0,2858.0,77205.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,299872.0,1894.0,50630.0,128.0,0.736224122292178,0.1595216121569173,0.6572359054387912,20.24646481166428,0.0,0.0,0.0,4.830794472308185,0.2466350793838501,0.0989949107170105
