t,date,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_isolated,cum_doses,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_isolated,new_doses,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_isolated,n_vaccinated,n_imports,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection
0,2020-01-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999900.0,100.0,0.0,0.0001,0.0,15.429857460543865,,0.0,0.0,0.0,3.709728240966797e-05,0.0,0.0
1,2020-01-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999900.0,100.0,0.0,0.0001,0.0,16.83257177513876,,0.0,0.0,0.0,7.419456481933594e-05,0.0,0.0
2,2020-01-07,102.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999898.0,102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999898.0,97.0,0.0,0.000102,2.0002040208101227e-06,18.414583684391626,,0.0,0.0,0.0,0.0001114168701171875,0.0,0.0
3,2020-01-08,145.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999855.0,145.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999855.0,126.0,0.0,0.000145,4.300623590420611e-05,19.469292336217368,5.5964625854196015,0.0,0.0,0.0,0.0001619311065673828,0.0,0.0
4,2020-01-09,288.0,0.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999712.0,288.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999712.0,239.0,0.0,0.000288,0.00014304119586440895,19.64555190323923,1.9658353391822463,0.0,0.0,0.0,0.0002650067138671875,0.0,0.0
5,2020-01-10,520.0,0.0,77.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999480.0,520.0,77.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999480.0,443.0,0.0,0.00052,0.00023212070276543804,19.04731159349203,1.276626997022041,0.0,0.0,0.0,0.0004261905517578125,0.0,0.0
6,2020-01-11,722.0,0.0,108.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,31.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999278.0,722.0,108.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,999278.0,614.0,0.0,0.000722,0.00020214594937544906,18.323562809568102,1.2953670257310073,0.0,0.0,0.0,0.00067285791015625,0.0,0.0
7,2020-01-12,1051.0,0.0,165.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,57.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998949.0,1051.0,165.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,998949.0,886.0,0.0,0.001051,0.0003293461427960787,17.96893385653757,1.6063208059598393,0.0,0.0,0.0,0.0010478052978515626,0.0,0.0
8,2020-01-13,1596.0,0.0,289.0,102.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,124.0,41.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998406.0,1594.0,287.0,101.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,998404.0,1307.0,0.0,0.001594,0.0005458701169664445,17.97349404614171,1.854281735610196,0.0,0.0,0.0,0.001608141845703125,1.7851407392299734e-06,6.696593004562601e-07
9,2020-01-14,2423.0,0.0,449.0,172.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,0.0,160.0,70.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997582.0,2418.0,444.0,169.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,997577.0,1974.0,0.0,0.002418,0.000829004532960699,18.14595378880791,1.7175012077159506,0.0,0.0,0.0,0.002451252685546875,4.0026811802817974e-06,1.6441322259197477e-06
10,2020-01-15,3803.0,2.0,676.0,302.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,2.0,227.0,130.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996208.0,3792.0,665.0,298.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,996199.0,3127.0,0.0,0.003792,0.0013852528789168527,18.24648403681823,1.6169235674549822,0.0,0.0,0.0,0.003735732177734375,7.542903858848149e-06,3.552192993083736e-06
11,2020-01-16,5802.0,4.0,1025.0,456.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,2.0,349.0,154.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994223.0,5777.0,1000.0,445.0,3.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,994202.0,4777.0,0.0,0.005777,0.0020106153247309707,18.07077762218283,1.6110932197629617,0.0,0.0,0.0,0.0057449755859375,1.7163389202323742e-05,7.48818365536863e-06
12,2020-01-17,8693.0,9.0,1561.0,709.0,5.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.0,5.0,536.0,253.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991351.0,8649.0,1517.0,689.0,5.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,991316.0,7132.0,0.0,0.008649,0.0029162224076033617,17.82815631312909,1.6277280302843093,0.0,0.0,0.0,0.0086839111328125,3.072566323680803e-05,1.307793991145445e-05
13,2020-01-18,13139.0,13.0,2348.0,1072.0,7.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,4.0,787.0,363.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986925.0,13075.0,2284.0,1045.0,7.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,986874.0,10791.0,0.0,0.013075,0.004504901588266586,17.862909212217854,1.6772467079103417,0.0,0.0,0.0,0.0131572548828125,4.20739124820102e-05,1.805726242309902e-05
14,2020-01-19,20133.0,20.0,3586.0,1610.0,16.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6994.0,7.0,1238.0,538.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979976.0,20024.0,3477.0,1559.0,16.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,979887.0,16547.0,0.0,0.020024,0.00713690947533409,18.071524993158857,1.6713650946576066,0.0,0.0,0.0,0.0200337578125,7.160066161304712e-05,3.143031426589005e-05
15,2020-01-20,30601.0,43.0,5474.0,2489.0,27.0,2.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10468.0,23.0,1888.0,879.0,11.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969582.0,30417.0,5290.0,2403.0,26.0,1.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,969442.0,25127.0,1.0,0.03041703041703042,0.010796405048773595,18.157107381693216,1.6522983269384075,0.0,0.0,0.0,0.030639229857979858,0.0001193428470287472,5.313852307153866e-05
16,2020-01-21,46872.0,71.0,8353.0,3847.0,46.0,6.0,280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16271.0,28.0,2879.0,1358.0,19.0,4.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953408.0,46591.0,8072.0,3713.0,45.0,5.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,953199.0,38519.0,1.0,0.04659104659104659,0.01706614586829563,17.996757865173425,1.634992432671148,0.0,0.0,0.0,0.046874960937460936,0.0001769873924786225,7.742867455817759e-05
17,2020-01-22,70319.0,111.0,12700.0,5832.0,77.0,11.0,447.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23447.0,40.0,4347.0,1985.0,31.0,5.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930128.0,69871.0,12252.0,5599.0,76.0,10.0,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,929792.0,57619.0,1.0,0.06987106987106988,0.02520835841948635,17.5794911104886,1.6626463957710444,0.0,0.0,0.0,0.07115671178171178,0.00028470082907006145,0.0001230230409419164
18,2020-01-23,105510.0,178.0,19345.0,8990.0,115.0,15.0,674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35191.0,67.0,6645.0,3158.0,38.0,4.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895164.0,104835.0,18670.0,8629.0,114.0,14.0,496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,894668.0,86165.0,1.0,0.10483510483510483,0.03931234946892413,16.91913338555518,1.6799861224436812,0.0,0.0,0.0,0.10758556852306853,0.00042708544060587883,0.00018422870198264718
19,2020-01-24,155445.0,286.0,29307.0,13624.0,171.0,23.0,1022.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49935.0,108.0,9962.0,4634.0,56.0,8.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845577.0,154421.0,28283.0,13051.0,169.0,21.0,736.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999998.0,844841.0,126138.0,2.0,0.15442130884261768,0.05905434986997045,15.960990503253488,1.734499119090018,0.0,0.0,0.0,0.16111732223464448,0.0006526030483655632,0.00027685624081641436
20,2020-01-25,225662.0,449.0,44665.0,20707.0,261.0,38.0,1558.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70217.0,163.0,15358.0,7083.0,90.0,15.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775896.0,224102.0,43105.0,19825.0,259.0,36.0,1109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999998.0,774787.0,180997.0,2.0,0.22410244820489642,0.09049795333395197,14.605053523671943,1.7834032506192643,0.0,0.0,0.0,0.23832689852879707,0.0009865625761449337,0.00041743810288608074
21,2020-01-26,318617.0,693.0,67413.0,31275.0,409.0,61.0,2334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92955.0,244.0,22748.0,10568.0,148.0,23.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683717.0,316281.0,65077.0,29951.0,407.0,59.0,1641.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999998.0,682076.0,251204.0,2.0,0.31628163256326514,0.13595537334891483,12.815027819452036,1.8815342108534923,0.0,0.0,0.0,0.347118037986076,0.0014704542700201273,0.000618929450865835
22,2020-01-27,432326.0,1128.0,100010.0,47202.0,645.0,102.0,3521.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113709.0,435.0,32597.0,15927.0,236.0,41.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571195.0,428803.0,96487.0,45236.0,643.0,100.0,2393.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999998.0,568802.0,332316.0,2.0,0.4288038576077152,0.19907212072934813,10.647560584349115,2.032912321751573,0.0,0.0,0.0,0.49451295777591553,0.002198290778324008,0.0009283735998906195
23,2020-01-28,560553.0,1877.0,146604.0,69749.0,1002.0,171.0,5393.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128227.0,749.0,46594.0,22547.0,357.0,69.0,1872.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444840.0,555157.0,141208.0,66682.0,998.0,168.0,3516.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,999997.0,441324.0,413949.0,3.0,0.5551586654759965,0.2882542037586548,8.262009762174376,2.2853881726538807,0.0,0.0,0.0,0.6858065574196722,0.0033071362413465977,0.0014000090304762125
24,2020-01-29,687253.0,3063.0,210308.0,101680.0,1475.0,256.0,8212.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126700.0,1186.0,63704.0,31931.0,473.0,85.0,2819.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320959.0,679035.0,202090.0,96990.0,1466.0,250.0,5149.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,999994.0,315810.0,476945.0,6.0,0.6790390742344454,0.394754470197128,5.905398827349358,2.7050957263029725,0.0,0.0,0.0,0.9205044605267632,0.004945805296301842,0.002081772778183222
25,2020-01-30,796768.0,5012.0,293000.0,144647.0,2172.0,389.0,12590.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109515.0,1949.0,82692.0,42967.0,697.0,133.0,4378.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215822.0,784168.0,280400.0,137388.0,2157.0,379.0,7578.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,999990.0,208244.0,503768.0,10.0,0.7841758417584176,0.5074320504860487,3.856946698230805,3.4012058917491204,0.0,0.0,0.0,1.1923164231642316,0.007449162192642689,0.0031310375779867172
26,2020-01-31,879814.0,8350.0,393974.0,199833.0,3212.0,570.0,19203.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83046.0,3338.0,100974.0,55186.0,1040.0,181.0,6613.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139389.0,860599.0,374759.0,188742.0,3193.0,558.0,10853.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,999988.0,128536.0,485840.0,12.0,0.8606093273119277,0.5957858941523363,2.313810677060104,4.612916544006152,0.0,0.0,0.0,1.4918067766813201,0.011138031259179115,0.004666042514145374
27,2020-02-01,936330.0,13627.0,506681.0,266433.0,4638.0,877.0,28888.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56516.0,5277.0,112707.0,66600.0,1426.0,307.0,9685.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92558.0,907424.0,477775.0,249731.0,4613.0,859.0,15261.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,999982.0,77297.0,429649.0,18.0,0.9074403339260106,0.6106009205039002,1.307491757943528,6.723807325979296,0.0,0.0,0.0,1.8090875635761443,0.016189148649573326,0.006757903844118118
28,2020-02-02,974345.0,21666.0,621440.0,340169.0,6698.0,1302.0,43472.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38015.0,8039.0,114759.0,73736.0,2060.0,425.0,14584.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69127.0,930842.0,577937.0,315002.0,6658.0,1271.0,21806.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,999969.0,47321.0,352905.0,31.0,0.9308708569965669,0.5499298392813228,0.7403275786912521,10.335098646315839,0.0,0.0,0.0,2.1372192537968675,0.023637952283024788,0.009828315116465092
29,2020-02-03,1002945.0,33551.0,727327.0,414877.0,9270.0,1878.0,64435.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28600.0,11885.0,105887.0,74708.0,2572.0,576.0,20963.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61490.0,938461.0,662843.0,377499.0,9204.0,1828.0,30884.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,999951.0,30606.0,275618.0,49.0,0.9385069868423552,0.46511627906976744,0.4692094899669003,15.87536529904537,0.0,0.0,0.0,2.4716553611126946,0.033951565623283386,0.014091254211962223
30,2020-02-04,1029180.0,50115.0,816817.0,484308.0,12527.0,2623.0,94142.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26235.0,16564.0,89490.0,69431.0,3257.0,745.0,29707.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64962.0,934963.0,722600.0,429429.0,12425.0,2547.0,44027.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,999925.0,20935.0,212363.0,75.0,0.9350331274845614,0.4038514824050984,0.3694586276525951,21.993112817293078,0.0,0.0,0.0,2.810131009825737,0.048370301723480225,0.01998017355799675
31,2020-02-05,1057243.0,72381.0,886747.0,543052.0,16272.0,3493.0,135219.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28063.0,22266.0,69930.0,58744.0,3745.0,870.0,41077.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77976.0,921910.0,751414.0,463516.0,16105.0,3377.0,62838.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,999886.0,15138.0,170496.0,114.0,0.9220151097225083,0.3598927875243665,0.3597522880586389,25.4663730810614,0.0,0.0,0.0,3.151690042664864,0.06830882281064987,0.028087720274925232
32,2020-02-06,1088985.0,100445.0,938767.0,589577.0,20564.0,4676.0,188698.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31742.0,28064.0,52020.0,46525.0,4292.0,1183.0,53479.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99713.0,900108.0,749890.0,477838.0,20282.0,4493.0,88253.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,999821.0,11460.0,150218.0,179.0,0.9002691481775238,0.3183336174821738,0.3959142076803279,25.264947355314625,0.0,0.0,0.0,3.495796997662582,0.09379707276821136,0.03841908648610115
33,2020-02-07,1124500.0,133682.0,978621.0,624019.0,25178.0,5936.0,255450.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35515.0,33237.0,39854.0,34442.0,4614.0,1260.0,66752.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130950.0,868761.0,722882.0,471410.0,24732.0,5639.0,121768.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,999711.0,9182.0,145879.0,289.0,0.8690121445097633,0.27121038564337535,0.45651921973534015,23.476321311584304,0.0,0.0,0.0,3.842086863103437,0.125663623213768,0.05124080553650856
34,2020-02-08,1163849.0,171469.0,1011987.0,649748.0,29750.0,7308.0,334663.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39349.0,37787.0,33366.0,25729.0,4572.0,1372.0,79213.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170814.0,828765.0,676903.0,447436.0,29075.0,6874.0,163194.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,999579.0,7620.0,151862.0,421.0,0.8291140570180046,0.2303616799559755,0.529152002125495,21.64550827146264,0.0,0.0,0.0,4.1897178712237855,0.16390849649906158,0.06650549918413162
35,2020-02-09,1205189.0,211760.0,1043238.0,669927.0,34187.0,8761.0,422228.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41340.0,40291.0,31251.0,20179.0,4437.0,1453.0,87565.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217039.0,782336.0,620385.0,411702.0,33167.0,8111.0,210468.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,999375.0,6571.0,161951.0,625.0,0.7828252657911194,0.19047268002524892,0.6029649370792025,20.509268622358523,0.0,0.0,0.0,4.537812132582864,0.20596171915531158,0.08307421207427979
36,2020-02-10,1246615.0,252413.0,1075386.0,687366.0,38156.0,10198.0,513171.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41426.0,40653.0,32148.0,17439.0,3969.0,1437.0,90943.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266556.0,732560.0,561331.0,369971.0,36687.0,9274.0,260758.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,999116.0,5798.0,171229.0,884.0,0.7332081560099127,0.155411995978331,0.6693974484800076,20.170465146060533,0.0,0.0,0.0,4.886056273745991,0.2493331879377365,0.0999770537018776
37,2020-02-11,1287438.0,292689.0,1109728.0,703687.0,41790.0,11592.0,602972.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40823.0,40276.0,34342.0,16321.0,3634.0,1394.0,89801.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315534.0,683225.0,505515.0,326998.0,39722.0,10302.0,310283.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,998759.0,5251.0,177710.0,1241.0,0.684073935754271,0.1293774997306154,0.7212319176374453,20.604527950935992,0.0,0.0,0.0,5.231893279559934,0.2921367585659027,0.11643283814191818
38,2020-02-12,1325708.0,330531.0,1146826.0,720568.0,44983.0,12895.0,686503.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38270.0,37842.0,37098.0,16881.0,3193.0,1303.0,83531.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360795.0,637575.0,458693.0,287652.0,42171.0,11197.0,355972.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,998370.0,4823.0,178882.0,1630.0,0.6386159439887016,0.10607131473551462,0.7525382509735772,21.817605424904112,0.0,0.0,0.0,5.573211835291525,0.33069896697998047,0.13098390400409698
39,2020-02-13,1361602.0,366084.0,1186096.0,737770.0,47721.0,14052.0,760396.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35894.0,35553.0,39270.0,17202.0,2738.0,1157.0,73893.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398794.0,599124.0,423618.0,254814.0,43974.0,11879.0,394312.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,997918.0,4482.0,175506.0,2082.0,0.6003739786234941,0.09000636920314749,0.7618733223799858,23.5683996397582,0.0,0.0,0.0,5.905368978212639,0.3638262152671814,0.14318689703941345
40,2020-02-14,1394948.0,399139.0,1226152.0,755926.0,49998.0,15040.0,823566.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33346.0,33055.0,40056.0,18156.0,2277.0,988.0,63170.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428618.0,568695.0,399899.0,230351.0,45062.0,12231.0,424427.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,997313.0,4191.0,168796.0,2687.0,0.5702272004877105,0.07779887918846153,0.7513510647636674,25.92724782712147,0.0,0.0,0.0,6.222249183556215,0.3901936113834381,0.1526155173778534
41,2020-02-15,1425659.0,429602.0,1265972.0,774285.0,52058.0,15936.0,877164.0,3377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30711.0,30463.0,39820.0,18359.0,2060.0,896.0,53598.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451505.0,545118.0,385431.0,213420.0,45641.0,12401.0,447562.0,3377.0,0.0,0.0,0.0,0.0,0.0,0.0,996623.0,3943.0,159687.0,3377.0,0.5469651011465719,0.06801918029700668,0.7268861334782879,28.60796357853172,0.0,0.0,0.0,6.51825564932778,0.41074705123901367,0.15970060229301453
42,2020-02-16,1454434.0,458158.0,1304693.0,792560.0,53775.0,16646.0,923209.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28775.0,28556.0,38721.0,18275.0,1717.0,710.0,46045.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468775.0,527101.0,377360.0,202328.0,45668.0,12300.0,465051.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,995876.0,3724.0,149741.0,4124.0,0.5292837662520233,0.06138339288571276,0.6982750560400341,30.0,0.0,0.0,0.0,6.783880724106214,0.42696473002433777,0.16512614488601685
43,2020-02-17,1481741.0,485273.0,1341662.0,810328.0,55332.0,17234.0,964523.0,4992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27307.0,27115.0,36969.0,17768.0,1557.0,588.0,41314.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482782.0,512226.0,372147.0,195127.0,45184.0,11932.0,479250.0,4992.0,0.0,0.0,0.0,0.0,0.0,0.0,995008.0,3532.0,140079.0,4992.0,0.5147958609378015,0.056561760794727224,0.6731575505052528,30.0,0.0,0.0,0.0,7.009288870039236,0.4405183494091034,0.16958920657634735
44,2020-02-18,1507951.0,511290.0,1375995.0,827250.0,56710.0,17845.0,1003208.0,5887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26210.0,26017.0,34333.0,16922.0,1378.0,611.0,38685.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495257.0,498856.0,366900.0,189922.0,44220.0,11543.0,491918.0,5887.0,0.0,0.0,0.0,0.0,0.0,0.0,994113.0,3339.0,131956.0,5887.0,0.5018101563906718,0.0529220182652643,0.6548421618880427,30.0,0.0,0.0,0.0,7.188192388591639,0.4526662528514862,0.17362336814403534
45,2020-02-19,1533064.0,536248.0,1407898.0,843230.0,57938.0,18332.0,1041422.0,6795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25113.0,24958.0,31903.0,15980.0,1228.0,487.0,38214.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508358.0,484847.0,359681.0,185285.0,42996.0,11000.0,505174.0,6795.0,0.0,0.0,0.0,0.0,0.0,0.0,993205.0,3184.0,125166.0,6795.0,0.48816407488886987,0.0494002258251075,0.6467615723904867,30.0,0.0,0.0,0.0,7.318994064669429,0.4647909104824066,0.17781569063663483
46,2020-02-20,1557840.0,560893.0,1438046.0,857702.0,59078.0,18791.0,1080139.0,7670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24776.0,24645.0,30148.0,14472.0,1140.0,459.0,38717.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522299.0,470031.0,350237.0,179560.0,41474.0,10437.0,519246.0,7670.0,0.0,0.0,0.0,0.0,0.0,0.0,992330.0,3053.0,119794.0,7670.0,0.47366400290226035,0.047436430090810056,0.6516254220439407,30.0,0.0,0.0,0.0,7.407415879798051,0.4778599739074707,0.18249183893203735
