,Q4-2015,Q4-2015,Q2-2016,Q2-2016,Q4-2016,Q4-2016,Q2-2017,Q2-2017,Q4-2017,Q4-2017,Q2-2018,Q2-2018,Q4-2018,Q4-2018,Q2-2019,Q2-2019,Q4-2019,Q4-2019,Q4-2020,Q4-2020,Q2-2021,Q2-2021,Q4-2021,Q4-2021,Q2-2022,Q2-2022,Q4-2022,Q4-2022,Q2-2023,Q2-2023,Q4-2023,Q4-2023
,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA
,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT
Q3-1963,8.622644613,1.36383634,8.622644613,1.36383634,8.622644613,1.36383634,8.622644613,1.36383634,8.571641675,1.36383634,8.571641675,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634,9.663604564,1.36383634
Q4-1963,6.21743862,1.39346061,6.21743862,1.39346061,6.21743862,1.39346061,6.21743862,1.39346061,6.269754205,1.39346061,6.269754205,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061,6.0243358,1.39346061
Q1-1964,10.33524719,1.487476758,10.33524719,1.487476758,10.33524719,1.487476758,10.33524719,1.487476758,10.34051088,1.487476758,10.34051088,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758,10.07566851,1.487476758
Q2-1964,5.908113708,1.462882096,5.908113708,1.462882096,5.908113708,1.462882096,5.908113708,1.462882096,5.850441364,1.462882096,5.850441364,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096,5.391895671,1.462882096
Q3-1964,7.239141287,1.07421875,7.239141287,1.07421875,7.239141287,1.07421875,7.239141287,1.07421875,7.270574192,1.07421875,7.270574192,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875,8.107879996,1.07421875
Q4-1964,3.27267033,1.266096743,3.27267033,1.266096743,3.27267033,1.266096743,3.27267033,1.266096743,3.282692311,1.266096743,3.282692311,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743,3.091722743,1.266096743
Q1-1965,12.45578257,1.163918526,12.45578257,1.163918526,12.45578257,1.163918526,12.45578257,1.163918526,12.4703465,1.163918526,12.4703465,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526,12.26997338,1.163918526
Q2-1965,7.546090504,1.64622337,7.546090504,1.64622337,7.546090504,1.64622337,7.546090504,1.64622337,7.499182211,1.64622337,7.499182211,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337,7.091817328,1.64622337
Q3-1965,10.08164144,1.717659689,10.08164144,1.717659689,10.08164144,1.717659689,10.08164144,1.717659689,10.09088852,1.717659689,10.09088852,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689,10.89969452,1.717659689
Q4-1965,12.78061379,1.784569352,12.78061379,1.784569352,12.78061379,1.784569352,12.78061379,1.784569352,12.79256999,1.784569352,12.79256999,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352,12.58256414,1.784569352
Q1-1966,13.12129371,2.418237989,13.12129371,2.418237989,13.12129371,2.418237989,13.12129371,2.418237989,13.13484372,2.418237989,13.13484372,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989,12.95989269,2.418237989
Q2-1966,5.060038724,2.688684238,5.060038724,2.688684238,5.060038724,2.688684238,5.060038724,2.688684238,5.020818489,2.688684238,5.020818489,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238,4.729941168,2.688684238
Q3-1966,6.911587462,3.27176781,6.911587462,3.27176781,6.911587462,3.27176781,6.911587462,3.27176781,6.935448947,3.27176781,6.935448947,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781,7.484495026,3.27176781
Q4-1966,7.050439129,3.569553806,7.050439129,3.569553806,7.050439129,3.569553806,7.050439129,3.569553806,7.033019922,3.569553806,7.033019922,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806,6.83691944,3.569553806
Q1-1967,5.424999576,2.870813397,5.424999576,2.870813397,5.424999576,2.870813397,5.424999576,2.870813397,5.466119932,2.870813397,5.466119932,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397,5.319784083,2.870813397
Q2-1967,2.433240019,2.566745696,2.433240019,2.566745696,2.433240019,2.566745696,2.433240019,2.566745696,2.390750854,2.566745696,2.390750854,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696,2.30016151,2.566745696
Q3-1967,7.48611767,2.708226878,7.48611767,2.708226878,7.48611767,2.708226878,7.48611767,2.708226878,7.514284477,2.708226878,7.514284477,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878,7.878853974,2.708226878
Q4-1967,7.885108518,2.990369995,7.885108518,2.990369995,7.885108518,2.990369995,7.885108518,2.990369995,7.878625805,2.990369995,7.878625805,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995,7.705219204,2.990369995
