,ns,ni,nr,cs,ci,cr,transfer,T,S,I,R,D,tau,Ur,Ui,Us,mus,lami,P,lams,R1,R2,R3,C,N,Neff,walras,pid,pr_treat,pr_vacc,mortality,ctax,kappa,pir,beta,pidbar,theta,A,eps,pi1,pi2,pi3,C_dev,N_dev
85,0.1346957133087912,0.12994472636090576,0.13647715946281253,5.364420006956434,4.5470737526268445,5.411787006039429,2.6688726362618445,0.0014222810254802406,0.7729734625025699,0.004114541404846419,0.22068287613165816,0.00222911996092584,0.001840012748788917,1769.7432307757376,1751.7139908129593,1769.261658930072,17.21913859171696,0.14692242930253163,0.9977708800390742,0.12354667465547128,-9.886971241712672e-10,-1.252969950016336e-11,-4.571509837347776e-12,5.359552151825965,0.13476904693403563,0.13466211434264494,-9.886971241712672e-10,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19202731379508065,-0.19138571839578622
86,0.13475928324314215,0.1299318163631597,0.13646619409690236,5.36683668065004,4.547525548911539,5.4122218553084505,2.6699599643802756,0.00135864424209638,0.7715511814770897,0.003936722995108608,0.22226697457252403,0.0022451209552780205,0.0017609256193417203,1769.7787186675735,1751.7491893651254,1769.3197462735989,17.24069100288741,0.14690783257141174,0.9977548790447219,0.1235321018843245,-9.934346678619477e-10,-1.2528839077319276e-11,-4.485911642149176e-12,5.361649707644067,0.13481711786387052,0.1347148167500159,-9.934346678619477e-10,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19171109935014063,-0.1910972928167769
87,0.13482112009837618,0.12991931912682553,0.13645557903206357,5.369184134019403,4.54796298579061,5.412642879397927,2.6710126562189043,0.0012972008634344581,0.7701925372349933,0.0037644194057738626,0.22378261292564086,0.0022604304335923316,0.0016842553007478302,1769.814100102643,1751.7842803198287,1769.376829493767,17.26138430963959,0.14689370253033038,0.9977395695664076,0.1235180166256853,-9.98104265903521e-10,-1.2538997617994596e-11,-4.391903507539041e-12,5.363681357567758,0.13486367739161453,0.13476586323039336,-9.981029336358915e-10,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.1914048204671721,-0.1908179356503128
88,0.1348811805084158,0.12990723662669643,0.13644531597357265,5.371461094538042,4.54838598580764,5.413050004186824,2.672030532959246,0.0012379420327693468,0.7688953363715588,0.003597679389185152,0.2252319143968638,0.0022750698423925635,0.0016100267152239912,1769.849379286542,1751.8192678440105,1769.4329326458867,17.281239179573287,0.14688004141209396,0.9977249301576074,0.12350441955469746,-1.0027054742067776e-09,-1.2559259188194005e-11,-4.2904568786639175e-12,5.365646634775718,0.1349087149721419,0.13481524205459836,-1.0027036978499382e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.1911085475212485,-0.19054771016714855
89,0.1349394324491042,0.12989556894337698,0.1364354050169489,5.373666698095798,4.5487945380596235,5.413443219597348,2.673013575714628,0.0011808508003065188,0.7676573943387894,0.003436523881715829,0.22661702096170008,0.00228906081779495,0.0015382523623362313,1769.8845604492578,1751.854156137369,1769.4880810190525,17.30027725120495,0.14686684930783828,0.9977109391822051,0.12349130914693382,-1.0072263023630512e-09,-1.2588874387375881e-11,-4.1831260677582804e-12,5.367545392138873,0.13495222737088133,0.13486294952592076,-1.007227190541471e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19082230269263212,-0.19028663577471194
90,0.13499585432387481,0.1298843144564155,0.13642584481180622,5.375800453877269,4.54918869149477,5.413822573141237,2.6739619093486287,0.001125903071510974,0.7664765435384829,0.0032809487280217476,0.22794008265616067,0.002302425077334956,0.0014689334996648138,1769.9196478254605,1751.8889494118957,1769.5423009053839,17.31852094303776,0.14685412438539439,0.9976975749226651,0.12347868192769827,-1.0116685267291814e-09,-1.2626649725788752e-11,-4.070965786695524e-12,5.36937777029895,0.13499421793333355,0.1349089891780724,-1.0116689708183912e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19054606477905267,-0.1900346923999987
91,0.13505043406280434,0.12987347002874117,0.1364166327183624,5.377862210072568,4.5495685485018,5.414188163747297,2.674875787006715,0.0010730684983897881,0.765350640466972,0.0031309272941909307,0.22920324791644905,0.002315184322388374,0.0014020612796966693,1769.9546456367873,1751.9236518734335,1769.5956193867569,17.335993277693927,0.14684186309782293,0.9976848156776116,0.12346653270714843,-1.0160192687180825e-09,-1.2671669269437302e-11,-3.954836458319733e-12,5.371144167129138,0.13503469588628814,0.13495337100786728,-1.0160210450749219e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19027977379962735,-0.18979182468227118
92,0.1351031682435735,0.1298630311815739,0.1364077649558943,5.379852120695178,4.549934258821213,5.41454013589939,2.6757555754331426,0.0010223113121833323,0.7642775719685821,0.002986412955950912,0.23040865492471257,0.002327360150754672,0.001337617836344617,1769.989558076028,1751.9582677051708,1769.6480641388414,17.352717720855964,0.14683006038117652,0.9976726398492454,0.12345485480051752,-1.0202776401513347e-09,-1.2723322395657988e-11,-3.835931572382378e-12,5.372845208722655,0.13507367567405487,0.13499611074629092,-1.0202771960621249e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.19002333536844396,-0.18955794595567077
93,0.13515406124130439,0.1298529922592327,0.1363992367426471,5.381770613725891,4.550286013799915,5.414878674105448,2.6766017411234824,0.0009735910969376853,0.7632552606563988,0.0028473414519311112,0.23155842391275366,0.002338973978916703,0.00127557731616602,1770.0243892931173,1751.9928010529773,1769.699663252091,17.36871803462236,0.14681870984084097,0.9976610260210833,0.12344364023305952,-1.02443831195842e-09,-1.278013805894318e-11,-3.714667462517696e-12,5.374481722012176,0.1351111763320496,0.1350372291705462,-1.0244374237800002e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.18977662482228497,-0.18933294200770234
94,0.13520312441281265,0.12984334658348753,0.13639104242689232,5.383618360751206,4.550624041002876,5.4152039977105755,2.6774148373444717,0.0009268635042826003,0.7622816695594611,0.002713633095340031,0.23265465037174715,0.0023500469734519906,0.0012159068508340947,1770.0591433828276,1752.0272560124843,1769.7504450691868,17.38401814478415,0.14680780392605375,0.997649953026548,0.12343287992962527,-1.0284972873364495e-09,-1.2841699925658645e-11,-3.5922376184771565e-12,5.376054709085555,0.1351472208992198,0.13507675145872006,-1.0284963991580298e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.1895394910926299,-0.18911667460468118
95,0.1352503753195247,0.12983408659729498,0.13638317560899335,5.385396248219593,4.5509485991887315,5.41551635606083,2.678195492036684,0.0008820809104400592,0.7613548060551785,0.00258519484032373,0.23369939911345305,0.0023605999910449797,0.0011585674687080538,1770.0938243740586,1752.0616366177983,1769.8004380383175,17.398642021433957,0.14679733409241894,0.997639400008955,0.12342256388901816,-1.0324434640551772e-09,-1.2907341861989607e-11,-3.469169396197458e-12,5.377565323231209,0.13518183587006258,0.1351147065879087,-1.0324425758767575e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.1893117603169031,-0.18890898477962448
96,0.13529583699215342,0.12982520399791483,0.13637562925447377,5.387105350399069,4.551259973650505,5.415816024018755,2.678944396601816,0.0008391930170529511,0.7604727251447384,0.0024619222017490056,0.23469469912697768,0.0023706535265351275,0.001103514944461986,1770.1284362206131,1752.0959468317405,1769.8496705815928,17.412613572256625,0.14678729095241627,0.9976293464734649,0.12341268134346453,-1.0362817270959113e-09,-1.2975870378184595e-11,-3.345740351434756e-12,5.37901484671899,0.13521505068636125,0.13515112677594743,-1.0362821711851211e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.18909323918809195,-0.1887096958818325
97,0.13533953723921355,0.12981668985954348,0.1363683957981994,5.388746904084862,4.551558471917775,5.4161032978271075,2.6796622955648255,0.0007981473978667436,0.7596335321276855,0.002343701029232899,0.23564253917465106,0.002380227668430818,0.0010507005866778726,1770.1629827933507,1752.1301905375055,1769.8981709778143,17.42595654780937,0.14677766441405668,0.9976197723315692,0.123403220903688,-1.0400049710312942e-09,-1.304714669636553e-11,-3.222866418184367e-12,5.380404670299542,0.13524689726824715,0.13518604696632008,-1.040002750585245e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.18888371804529513,-0.18851861639051704
98,0.13538150800057192,0.1298085347457068,0.13636146723987702,5.39032228507636,4.551844419812857,5.416378491313497,2.680349977092,0.0007588899936338223,0.7588353847298187,0.0022304091379535154,0.23654486407090572,0.0023893420613222793,0.0010000719640980145,1770.197467873612,1752.1643715316284,1769.9459672587896,17.43869445806831,0.14676844380795995,0.9976106579386778,0.12339417069018842,-1.0436083108800176e-09,-1.3120116104659019e-11,-3.100797396626831e-12,5.381736274386458,0.13527740958376416,0.13521950435534794,-1.0436105313260668e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.18868297371058418,-0.18833554249741502
99,0.13542178474647268,0.12980072881174365,0.1363548352311483,5.391832986417173,4.552118157850192,5.4166419324255894,2.6810082643382884,0.0007213655578543099,0.7580764947361849,0.0021219178001609705,0.23740357158901781,0.002398015874636543,0.0009515735718799056,1770.231895147807,1752.198493518154,1769.993087118345,17.450850499496994,0.14675961800322776,0.9976019841253635,0.12338551845141066,-1.047098852069439e-09,-1.3194445536157673e-11,-2.9799773759719983e-12,5.383011211870318,0.1353066232557703,0.13525153796038242,-1.0470984079802292e-09,0.003888888888888889,0.0,0.019230769230769232,0.010101010101010102,0.4968555809461146,0.0,0.385,0.9992152697058329,0.003888888888888889,36,39.8,0.001,0.0046,7.3983,0.2055,-0.18849077207985143,-0.18816026046537815
